@relation 'DLBCL_transformed_data_johnson-weka.filters.unsupervised.attribute.Remove-V-R11,66,78,128,131,143,148,170,187,196,238,248,306,311,313-314,354,370,390,394,412,447,471,478,502,513,515,522-523,540,561,563,586,596,620,622,635,642,662,670,695,712,718,752,786,794,797,808,811,816-817,823,842,855,910,924,995,1017,1026,1038,1071,1074,1078,1093,1107,1117,1129,1149,1167,1169,1178,1214,1226,1237,1240,1245,1268,1325,1329,1343,1470,1488,1541,1552,1574,1580,1602,1626,1643,1657,1694,1701,1711,1735,1745,1749,1765,1778,1789,1853,1878,1891,1917,1931-1932,1936,1944,1957,1979,2003,2018,2025,2056,2076-2077,2093,2119,2131,2156,2159,2176,2193,2205,2220,2224,2236,2258,2262,2268,2304,2317,2362,2400,2409,2421,2423,2462,2469,2500,2561,2568,2597,2605,2643,2646,2648'

@attribute AB002315_at numeric
@attribute AFFX-HUMRGE/M10098_M_at numeric
@attribute D00654_at numeric
@attribute D14663_at numeric
@attribute D14710_at numeric
@attribute D16480_at numeric
@attribute D17400_at numeric
@attribute D25539_at numeric
@attribute D28383_at numeric
@attribute D29642_at numeric
@attribute D42055_at numeric
@attribute D43951_at numeric
@attribute D64109_at numeric
@attribute D67029_at numeric
@attribute D78011_at numeric
@attribute D78014_at numeric
@attribute D83407_at numeric
@attribute D86956_at numeric
@attribute D87024_at numeric
@attribute D87119_at numeric
@attribute D87735_at numeric
@attribute HG1869-HT1904_at numeric
@attribute HG2707-HT2803_at numeric
@attribute HG2788-HT2896_at numeric
@attribute HG3477-HT3670_at numeric
@attribute HG371-HT26388_at numeric
@attribute HG3731-HT4001_at numeric
@attribute HG3925-HT4195_at numeric
@attribute HG3928-HT4198_at numeric
@attribute HG4272-HT4542_at numeric
@attribute HG613-HT613_at numeric
@attribute HG658-HT658_f_at numeric
@attribute J02783_at numeric
@attribute J03191_at numeric
@attribute J04056_at numeric
@attribute J04080_at numeric
@attribute J04599_at numeric
@attribute J04970_at numeric
@attribute K02777_s_at numeric
@attribute L00354_at numeric
@attribute L07033_at numeric
@attribute L09229_s_at numeric
@attribute L10343_at numeric
@attribute L14837_at numeric
@attribute L23808_at numeric
@attribute L25286_s_at numeric
@attribute L25876_at numeric
@attribute L28010_at numeric
@attribute L29008_at numeric
@attribute L32137_at numeric
@attribute L32140_at numeric
@attribute L33799_at numeric
@attribute L37043_at numeric
@attribute L40392_at numeric
@attribute M13560_s_at numeric
@attribute M14745_at numeric
@attribute M23178_s_at numeric
@attribute M25753_at numeric
@attribute M26880_at numeric
@attribute M28827_at numeric
@attribute M31994_at numeric
@attribute M32304_s_at numeric
@attribute M32402_at numeric
@attribute M33764_at numeric
@attribute M34516_r_at numeric
@attribute M36284_s_at numeric
@attribute M37583_at numeric
@attribute M55543_at numeric
@attribute M60450_s_at numeric
@attribute M60527_at numeric
@attribute M62303_at numeric
@attribute M68520_at numeric
@attribute M74093_at numeric
@attribute M77349_at numeric
@attribute M80397_s_at numeric
@attribute M81757_at numeric
@attribute M86752_at numeric
@attribute S41458_at numeric
@attribute S60415_at numeric
@attribute S72024_s_at numeric
@attribute U14518_at numeric
@attribute U16660_at numeric
@attribute U23752_at numeric
@attribute U24577_at numeric
@attribute U28150_at numeric
@attribute U28831_at numeric
@attribute U31556_at numeric
@attribute U33839_at numeric
@attribute U36922_at numeric
@attribute U38846_at numeric
@attribute U46025_at numeric
@attribute U47077_at numeric
@attribute U48707_at numeric
@attribute U51004_at numeric
@attribute U52112_rna5_at numeric
@attribute U52513_at numeric
@attribute U57093_at numeric
@attribute U58516_at numeric
@attribute U59913_at numeric
@attribute U72511_at numeric
@attribute U76764_s_at numeric
@attribute U78095_at numeric
@attribute U82979_at numeric
@attribute U86602_at numeric
@attribute U86782_at numeric
@attribute U88726_at numeric
@attribute U90313_at numeric
@attribute U90909_at numeric
@attribute U95740_rna1_at numeric
@attribute X02419_rna1_s_at numeric
@attribute X04085_rna1_at numeric
@attribute X04412_at numeric
@attribute X07876_at numeric
@attribute X14046_at numeric
@attribute X14253_s_at numeric
@attribute X15940_at numeric
@attribute X51956_rna1_at numeric
@attribute X53331_at numeric
@attribute X56468_at numeric
@attribute X56807_at numeric
@attribute X58529_at numeric
@attribute X60484_at numeric
@attribute X61970_at numeric
@attribute X63380_at numeric
@attribute X63527_at numeric
@attribute X64838_at numeric
@attribute X67337_at numeric
@attribute X67951_at numeric
@attribute X68560_at numeric
@attribute X73460_at numeric
@attribute X74795_at numeric
@attribute X79536_at numeric
@attribute X83441_at numeric
@attribute X85116_rna1_s_at numeric
@attribute X87212_at numeric
@attribute X87767_at numeric
@attribute X95073_at numeric
@attribute X95632_s_at numeric
@attribute X99886_s_at numeric
@attribute Z21507_at numeric
@attribute Z24727_at numeric
@attribute Z37166_at numeric
@attribute Z48042_at numeric
@attribute Z84497_s_at numeric
@attribute Z97054_xpt2_at numeric
@attribute Class {Cancer,normal}

@data
0.195021,2.262385,1.963381,-0.421381,-0.95275,-0.420753,-0.603602,0.591954,1.077225,0.84239,1.687064,1.084607,1.548137,-1.196833,0.854852,1.796996,-0.02724,0.406821,-0.59235,0.953469,-0.549048,1.229187,1.309184,1.802566,-0.79815,-0.347685,-0.213062,1.375544,0.654111,-1.13195,-1.750473,-0.181735,1.048794,1.307094,0.914512,1.330088,1.463109,-0.171171,-0.579375,0.194479,0.23686,-0.501222,-0.07693,-0.110057,-1.215222,0.811682,0.19062,-1.194622,-0.043267,-0.12419,0.958985,1.392467,0.534876,0.380809,0.595925,-0.724611,1.664114,-0.071252,0.6903,1.853762,1.09655,1.512027,2.346929,-0.89095,0.336159,0.422383,-1.731348,2.007413,-1.217268,-1.709,1.609063,0.954402,0.764376,0.443914,0.880607,0.509331,0.96504,2.20975,2.604904,0.40952,0.243724,0.199997,0.228548,1.696324,0.427645,1.679646,-2.281872,0.212048,0.589425,-0.392762,0.624383,0.557053,1.056556,-1.289387,-0.068225,0.448009,0.199435,1.681132,0.217038,-0.387676,1.758242,-0.278032,0.919602,-0.255166,-0.404478,0.493951,0.716174,1.484415,0.153344,1.447292,0.287005,0.627844,1.233477,-0.721698,0.416894,-0.750904,1.619831,1.511902,-0.509314,2.995987,-1.141302,2.887552,0.092908,-0.599265,0.540043,-0.456371,2.892468,0.896707,-0.548503,-1.391569,0.425701,0.240828,2.899084,0.821661,-0.587809,3.042379,2.531915,1.071712,0.736744,0.748624,0.417999,1.129893,-1.018424,0.794834,1.078327,Cancer
1.052758,0.309702,1.811641,0.838308,0.608341,0.802995,0.352563,2.185809,-0.987858,2.032527,-2.067457,1.607117,1.789172,0.206753,-1.276657,1.135322,1.438362,0.787562,-0.124698,0.752648,1.531225,0.813453,0.74703,1.947357,-1.648269,-0.518102,-0.347687,-0.497751,2.101009,-1.150094,-0.898489,0.909812,1.523218,1.307094,1.790925,1.011722,-0.978528,0.636494,-0.620252,0.650584,0.163768,-1.697044,0.715067,-1.724509,0.285648,-0.036277,-0.368082,-0.000042,-0.174448,-0.038898,-2.593572,1.047923,0.462126,1.576923,0.595925,1.472232,1.527957,-0.069133,1.33789,-0.495547,1.904241,1.361148,-0.971322,0.131388,1.285921,1.363202,-0.35984,1.630571,1.138441,-0.469292,0.019814,0.083601,0.906953,0.250398,2.129076,0.509331,0.569702,0.410566,-3.497089,-0.28429,0.746614,2.27817,-3.032941,1.962787,-0.813496,1.775974,-0.317284,-0.102507,1.611587,-0.02485,1.763663,0.458048,-1.349277,-0.186834,-0.370653,1.187315,-2.854304,0.93224,0.870047,0.209856,1.769499,0.167476,0.374454,0.940128,-1.099886,-0.855633,0.80088,1.037094,1.571147,1.832023,-0.676982,0.305861,0.652705,1.492938,-0.444248,0.79768,1.437921,-0.81485,-0.533531,1.582888,1.357505,0.612909,0.438602,1.722051,0.540043,2.492431,1.525162,1.547063,0.75972,0.569824,2.170506,2.191578,-1.44237,1.401582,-0.205196,0.349989,-0.207031,2.042635,0.496856,1.233121,-0.388257,2.105095,-1.73427,-1.63326,0.462881,Cancer
0.135323,-1.290847,1.229057,1.705907,0.960247,1.429891,0.536797,0.76544,0.952767,1.90364,1.975715,0.435158,0.151936,1.704157,0.72324,2.109051,-0.394517,0.640102,-0.186612,-1.354068,1.531225,1.808699,2.357414,1.564206,0.955286,0.260892,1.307408,0.655663,0.670949,-0.225471,1.056058,0.909812,1.367759,1.307094,1.291946,0.777206,1.911297,-1.255028,0.465096,0.971397,0.488858,0.835913,-0.897125,1.058497,0.068319,1.309798,1.498169,1.842654,1.104972,2.349983,1.128735,1.673976,0.868325,1.099639,0.595925,-0.688563,0.057079,1.001244,0.342396,1.627383,-0.210352,1.575573,0.969811,-0.147597,0.477384,-0.03085,0.946223,0.116278,1.008485,-0.780774,1.307037,1.212217,1.038544,2.08822,0.522934,0.509331,0.964976,0.415048,-0.080214,0.321772,0.916795,2.012685,-0.458167,0.231156,-1.711262,0.109277,-1.071883,0.173636,0.250608,1.204696,1.437533,0.811052,0.534642,0.953574,-0.019111,0.680487,0.819832,2.046053,0.384792,1.430758,0.232435,-0.454625,0.246845,-0.281936,0.548502,-0.412094,1.34986,1.540741,-0.020869,1.42937,1.17026,1.527458,0.740404,1.22535,0.709702,0.79768,1.036372,1.156499,1.229036,-0.153826,-1.113565,0.503995,1.207265,0.071725,0.540043,-0.283085,-0.335055,1.107389,-0.146232,0.569824,1.117488,-0.03219,-0.653882,0.520154,0.304198,0.017566,-0.342201,1.216832,-0.616632,0.918284,2.049928,0.265349,0.604656,-0.222344,1.394454,Cancer
0.375032,-0.72578,0.071373,0.910348,1.456307,0.673692,1.235683,0.606049,1.868934,-0.37365,0.040715,-0.500975,-0.826379,0.569852,-0.344748,-2.206507,-1.217898,1.407939,-0.624925,-0.085896,1.531225,0.359869,-0.24407,1.771152,0.391949,0.753534,0.160079,-1.23644,0.368108,-0.258092,1.056058,0.909812,0.038828,1.307094,0.966398,0.209661,-0.894765,1.293531,1.444145,-0.492532,0.39567,1.328651,0.209774,-2.567556,-1.044361,-1.010385,0.969784,1.259745,1.078778,-0.982136,-1.502925,-0.320408,0.793018,0.429735,0.595925,-0.201919,1.373852,1.696108,0.646321,0.021583,1.086559,0.244692,-0.618496,1.525673,0.655122,0.414752,1.70071,1.354901,-0.080477,0.428031,0.639611,0.576726,0.662504,-0.58748,0.042811,0.509331,0.874561,-0.764624,0.004407,-0.272228,1.23132,0.698192,-0.481911,-0.26796,-0.116268,-0.784559,-0.469607,0.077057,-0.592916,1.368791,0.392003,-1.060664,-0.375819,2.379688,-0.177489,1.421093,-0.813545,-0.332219,-0.708811,1.51048,0.403395,-0.261236,0.724427,2.132037,1.922336,-0.926857,2.14404,0.151843,-0.83628,-1.064683,0.272325,-0.491415,-1.187383,-0.358797,-0.001529,0.79768,-0.000199,0.570927,1.21492,-0.005193,0.027865,-1.074601,2.056475,0.083793,0.540043,0.010541,0.18189,0.951963,0.294965,0.569824,0.127041,-0.555447,-0.223182,1.443853,1.560208,-1.775524,-0.02586,0.527428,0.756343,0.707953,-0.827056,0.065418,0.545295,-0.569641,-0.30169,Cancer
-1.164237,1.284883,1.943571,-0.465265,-0.696993,-0.148956,-1.091966,0.56318,1.141965,-0.720824,0.974728,-0.007112,-0.198831,0.006099,0.340301,0.343244,-1.282266,0.08433,1.424973,-0.832249,0.145818,-0.412802,-1.411294,-0.349911,0.80927,1.785173,-1.207054,0.668279,-0.700455,-1.041511,0.641274,0.909812,0.530577,-0.502694,0.524573,0.867479,1.672749,1.240299,0.320425,-0.775714,0.296684,1.785045,-2.526806,-0.107151,1.825356,-1.340184,-0.402522,0.158027,1.170583,0.3267,-0.891603,-0.710576,0.46623,-1.165192,0.595925,-0.631732,1.491704,-0.002818,-0.004743,-1.579659,1.442935,0.338975,-0.226364,-0.4904,-1.808215,0.432136,0.179301,1.492774,-0.248772,-0.332598,-0.491771,0.152642,-0.680671,-0.058505,0.677168,0.509331,0.346335,0.137956,0.415805,0.705573,-0.738716,0.196022,-0.166435,1.275314,-0.002827,-0.02848,-0.65683,0.847701,-1.154126,0.162247,0.213148,-0.29373,-0.192961,-0.095043,1.961272,0.239315,0.296848,-0.052522,-0.540747,-0.129675,1.156242,1.327642,1.745142,-0.166818,0.466897,1.566062,0.895988,0.67423,-0.143019,-0.246495,-0.834457,0.407413,-0.602824,-0.79069,-0.489162,0.79768,0.353132,-0.677737,0.113724,1.275877,-1.255687,-0.748028,0.389252,-0.55613,0.461431,0.470326,0.573729,-0.056937,-0.198876,0.569824,-0.304582,-0.788376,0.846598,1.416472,1.482218,-0.748497,0.450165,-0.337255,2.122305,-0.851925,0.016031,-0.338769,0.751726,1.046817,-0.102091,Cancer
-0.794682,-1.535515,-0.650834,-0.94062,-1.355806,-0.920878,-0.716851,-1.554955,-1.523136,-1.169197,-0.236371,-0.764921,-1.958562,-0.427279,-0.007862,0.004176,-0.512191,-1.300795,-0.059426,0.219291,-1.000605,-0.989759,-0.560266,-1.249054,0.354701,0.578179,-0.308712,-0.260877,0.320302,1.222753,0.213442,-1.603292,-1.539292,-1.73913,-1.300957,-1.314975,-0.55,-0.606031,0.392243,0.587333,-1.216229,-0.1309,-1.00373,0.209219,-0.616757,-1.684108,-1.617402,-1.267605,-1.322975,-1.281399,-0.319506,-0.649892,-1.317194,-0.230444,-0.946134,0.515919,-0.502029,-1.450779,-1.340483,0.554246,-0.624871,-0.487154,0.080342,-1.02849,1.285921,-1.128682,-1.357286,-0.88683,0.598534,0.103056,-1.36443,-1.368878,-0.935212,-0.795033,-0.620181,-1.337394,-1.466345,0.539284,0.012297,-1.472313,-2.336402,-1.168438,-0.165203,-1.269529,0.991529,-0.145614,-0.038538,0.425709,-0.308137,-1.328305,-1.432141,-1.296587,0.048786,-1.12296,-0.640077,0.461127,0.114187,-0.818556,0.285122,-1.226446,-1.118405,-0.251524,-0.509749,-0.979147,-1.163553,0.428674,-1.45083,-1.580043,-0.443771,-0.415879,-1.025339,-1.60966,0.821141,0.61733,0.558568,-0.725836,-0.450563,-0.518414,-1.023305,0.02515,-0.926624,0.090801,-1.575602,-0.925544,-0.757002,0.232443,-0.600731,-1.515567,-0.19677,0.569824,-1.598832,-0.014583,0.205769,-1.528786,-0.820325,1.086599,-0.377826,-0.813196,-0.163161,-0.563725,-0.057584,-0.299146,-1.124781,-1.277493,-0.816108,normal
0.219845,0.753231,0.181428,-1.060139,-1.41072,-0.526946,-0.888113,-1.26633,-0.634459,-0.459414,-0.89183,-1.196664,-1.024455,-1.31629,0.530269,0.198633,0.797029,-1.548113,0.555111,-0.722019,-1.244067,-0.997606,-0.959369,0.09488,0.434649,0.712748,-0.310172,-0.79068,-1.52237,1.530881,-1.090249,-1.515462,-1.171846,-1.571669,-0.054331,-0.3554,0.641711,-0.827569,-0.507189,0.173139,-0.28155,-0.667713,1.808252,0.420115,-0.721225,1.117294,-0.943752,-1.383762,-1.130355,-0.060907,-0.03806,-0.951768,-1.344494,-0.64651,-1.141273,-1.29806,-1.84746,-1.479051,-0.562863,-0.864589,0.121464,-1.675707,0.201276,-1.512691,-0.233452,-1.516279,-1.69342,-1.497359,-0.016135,-1.447802,-0.218451,-1.560138,-1.283924,-0.748814,-1.78703,-2.449098,-1.674908,-1.855661,-0.859968,-0.406714,-1.119088,-1.570413,-0.290496,-1.658205,-0.929627,-0.763928,-0.916331,-1.91663,-0.869085,-2.405525,-1.144945,-1.234745,-0.032055,-1.516291,-0.802333,-0.854505,0.60412,0.180315,-0.932747,-0.975164,-1.104891,-0.184118,-0.797092,-1.60591,-1.509761,0.034473,-1.523722,-1.347477,-1.418581,-1.525565,-0.896483,-0.023388,-0.343868,-0.039819,0.026979,-1.528233,-0.195619,0.287618,-1.521394,-0.322435,-0.068238,-0.960061,-1.475312,-0.693349,-2.08365,-0.941966,-1.414577,-1.667373,-2.006266,-1.969842,-2.290405,-0.963227,-1.626971,-1.2894,-1.221918,-0.97944,-0.452496,-0.787034,-0.343597,-1.540108,-0.418031,-1.539072,-1.574531,0.380971,-1.025769,normal
-0.230824,-0.151834,-0.450524,-1.531536,-1.991072,-1.050119,-2.531942,-0.742462,-1.029656,-0.678174,-1.269253,-0.823422,-1.113253,-0.600522,-0.338848,-0.984704,0.743368,-1.105692,-0.198328,-0.853951,-1.698751,-1.487267,-0.873583,-0.989153,0.260599,-1.333289,-0.180549,-0.038565,0.060629,1.861761,-1.362425,-1.087256,-1.655871,-1.642149,-0.58437,-0.190743,-0.786321,0.481758,0.73799,0.867385,-0.859748,-0.151218,0.30956,1.324463,-0.524227,0.845183,-1.892075,-0.658816,-1.601817,-0.399324,-0.943524,-0.859948,-1.927334,-0.803982,-1.77982,0.415336,-0.877022,-1.726949,-0.853242,-0.001308,-0.447683,-0.634722,0.004113,-1.832223,-0.630246,-0.673645,-1.178635,-0.847249,-0.961486,-0.78542,-0.935191,-1.821979,-1.207597,-1.013093,-1.042788,-2.487189,-1.173227,0.837325,0.33276,-0.051085,-1.537298,-1.372334,-0.349525,-1.094076,0.189654,-0.039264,-0.158439,-2.627984,-0.899747,-1.438219,-1.357211,-0.228031,0.344792,-1.548637,-0.303402,0.140992,0.78916,0.357004,-1.187588,-1.175693,-0.523607,-0.278624,-0.545624,-0.734762,-1.41793,0.40411,-1.45909,-0.967884,-0.71153,-1.243328,-0.60949,-1.041739,0.278361,-0.327122,0.873439,-1.807628,0.422419,-0.853344,-1.425353,0.249858,0.215229,-1.254247,-1.360246,-1.273517,-2.21253,-0.255916,-1.325514,-1.605671,-0.49114,-2.028543,-0.94651,-0.448874,-1.74678,-0.434065,-0.163873,0.699809,-1.031035,-0.628218,0.53428,-1.637309,-0.168958,-1.210661,-0.770751,-0.139324,-0.880537,normal
0.729332,-0.591991,-0.549502,0.904347,0.093514,1.481329,0.560222,0.855494,0.426166,0.372828,0.631739,0.181209,0.295137,-0.434621,1.407734,0.420861,0.314357,-0.229126,-0.374672,1.613114,0.83238,-0.45041,1.091928,1.110505,0.770961,-1.014435,0.524091,0.788271,0.868979,1.092199,1.056058,-0.531432,-0.373208,-0.202202,0.55267,0.802849,-0.494885,-0.679979,1.576479,0.977428,3.884701,0.00717,0.771047,3.197174,0.290711,0.140983,-0.831181,-0.091824,-1.087597,2.079531,3.450811,-0.44751,-0.125338,2.272521,0.595925,0.237435,-0.419731,-2.13228,0.033526,0.811913,0.360228,-0.116053,0.28623,0.532556,-0.88537,-0.174278,-0.390472,0.779387,1.377598,-0.400892,0.55762,0.176012,-0.020145,-0.124697,-0.914615,0.509331,-0.588093,0.564849,-0.649392,1.23991,-0.219838,0.073446,0.753972,-0.952824,-0.113647,0.906841,0.035506,0.394573,0.26062,-0.498478,-0.583722,-0.546547,0.19348,-0.160714,-0.730071,-0.052693,-0.664698,1.189807,-0.64658,0.000594,0.270103,0.139273,-0.796495,-0.419158,0.182191,0.077669,-0.251502,-0.215902,0.695888,0.490781,0.554869,-0.100326,0.3449,-0.034131,-0.558164,0.79768,0.592889,1.112642,-0.02176,-0.80091,0.055452,0.659254,-0.187365,-0.309372,0.540043,0.142628,0.16339,-0.662786,0.991005,0.569824,-0.434969,0.83946,0.590048,0.463986,0.550605,-0.812275,0.716245,0.102905,0.875826,0.783728,1.030953,0.774791,0.508827,1.513737,-0.249763,normal
1.26459,-0.586888,-0.058688,2.020513,1.456307,0.998885,1.898887,1.295958,0.644808,0.94972,1.00128,1.333515,0.408802,2.004413,0.357674,1.052632,0.450038,1.61258,-0.21286,0.596582,0.600969,1.681908,0.790764,0.956153,-0.366312,0.140528,0.327263,-0.975875,0.484796,-0.360437,1.056058,0.909812,1.368155,1.307094,1.57608,0.967503,0.833612,2.507567,0.160885,-0.307989,0.753402,1.616886,1.115487,-0.048379,1.664077,1.453369,2.172521,1.855693,0.789801,-0.252793,0.335116,1.434963,0.607289,1.501573,0.595925,-0.828439,1.226498,2.044159,1.298787,-1.175405,1.674452,1.269922,-0.511849,2.415847,0.340246,0.980963,2.192736,0.729428,-0.480215,1.769626,-0.112528,0.224545,0.352725,1.165798,0.159286,0.509331,0.588757,-0.11464,-0.069108,-0.308207,1.815672,1.017461,-0.518557,1.454414,-1.834993,0.648106,2.303878,-0.493142,1.253972,1.578729,1.291118,1.578058,-0.497154,0.86946,-0.597213,0.720661,-0.579071,0.769617,0.408611,2.302144,1.33843,-0.666329,2.23721,1.152312,1.738075,-0.842078,1.962482,1.519873,1.562233,1.547232,1.242046,2.055445,-1.409698,0.108319,-0.14885,0.79768,1.89249,0.073406,1.876502,-0.707702,-1.090127,-1.017714,2.147849,1.923769,0.540043,1.616697,1.356731,1.712982,1.721865,0.569824,1.564958,1.660182,-0.745534,1.335703,1.566774,0.398827,0.210468,0.230563,0.77407,1.082592,0.932476,1.876751,1.261928,0.029377,0.890026,Cancer
1.6467,0.418582,1.391622,1.227968,0.736259,-0.521831,1.792538,0.028662,0.512713,1.186003,-0.232335,-1.563619,-1.304375,0.185112,-0.360657,-0.419519,-0.81854,0.799941,-0.480428,-1.282491,1.123486,-0.541891,0.959794,0.083233,0.688039,0.533839,-0.128983,-0.211214,0.12783,-0.156659,1.056058,-0.022013,0.089452,-0.432954,-0.37343,-0.296656,0.525987,-1.039045,-0.129174,-0.067859,0.091283,0.930919,-0.066036,-1.099359,1.215404,-0.129035,0.692152,1.28159,0.41398,0.676313,0.618772,-0.891275,1.698576,0.478939,-1.423552,-1.952404,-0.528453,1.241096,-0.806716,-0.348579,0.047977,-0.173802,2.226519,0.58708,0.384567,0.473927,1.542963,-0.28663,-0.289428,-0.917787,-0.238344,1.405355,0.276446,-0.181173,0.685986,0.509331,-0.441041,-0.489924,0.599038,2.149282,0.883511,-0.662865,0.024109,0.513556,0.623886,-1.309401,-0.089002,0.009329,-1.686372,1.532698,-0.098138,0.187124,-0.354956,0.796907,1.164485,-0.331544,0.440456,0.161292,0.278064,1.211609,-0.743363,-0.996309,0.40547,0.133754,1.247854,0.951176,1.236447,-0.851701,-1.407257,-0.502185,0.344116,0.449139,0.538273,-1.127196,-0.868075,0.79768,-0.155538,0.885435,1.31776,0.740373,1.097548,-1.372727,0.53841,-0.026238,0.540043,-1.001054,1.375451,0.145839,0.500588,0.569824,0.455423,-0.898482,0.971445,-0.320246,-0.063463,-0.38689,1.272985,-0.739515,0.207375,-0.377882,0.377947,-0.757295,1.502283,0.268867,-0.380223,Cancer
-0.136978,-0.015737,0.939006,0.044139,-0.356036,-0.675609,-0.283209,-0.840819,0.30134,-0.24816,-0.206055,0.497975,0.076236,-0.122722,-0.60503,0.385261,-0.290091,-0.176695,-0.554872,-0.554317,-0.772167,0.41318,-0.28396,1.053144,0.103151,1.387479,2.494442,-1.431123,-0.41621,-0.342603,-0.82333,-0.614176,1.096073,0.105781,-0.110167,1.144721,0.745679,1.020927,1.146037,-0.98342,0.42708,1.822809,0.025869,0.278695,0.663711,1.737177,0.191455,0.590608,1.069232,1.492867,0.840904,0.808002,0.909297,0.065811,0.595925,-0.594162,-0.192048,0.654539,0.391601,0.634292,0.843803,0.161389,-0.734636,-0.663103,1.285921,0.158637,0.609638,0.262504,-0.123652,-0.594857,-1.56821,0.758209,-0.221383,1.219746,0.246278,-0.410573,0.74453,-0.697968,-1.017609,-0.58455,0.009387,0.138562,-0.856457,1.287634,-0.866084,-0.251249,-1.268016,-0.919539,0.336889,-0.462965,0.153685,0.560044,0.498545,0.192431,-0.450359,0.484368,-0.871443,1.052861,-0.354564,0.057974,0.432418,-0.617129,1.194845,0.179164,0.470505,-0.36228,0.983904,0.058931,-0.05269,0.452594,0.140491,1.708415,0.543563,-0.286342,-2.012749,-1.416674,1.184394,2.367854,0.648862,-0.737336,1.145654,-2.99564,0.298636,0.157373,-1.677868,0.132994,-0.2582,0.75907,0.331426,-1.643322,0.742191,0.084636,0.353228,0.691702,0.613564,-1.225145,-0.45005,-0.762368,0.509975,-0.704819,1.715807,-0.300081,1.195739,-0.232477,0.820277,Cancer
0.335757,0.235322,1.838744,-0.535711,-1.204746,-1.571072,1.126874,0.118118,-0.70733,-1.065144,2.558328,-1.31267,1.075595,-1.160379,0.988729,1.51639,-0.806681,-0.676247,-0.148526,0.487614,-0.956384,-0.330042,-0.556278,-0.331203,2.085721,1.186264,-0.001923,0.341533,-0.443829,1.322995,-0.573103,-1.223809,-0.871889,-0.441543,-0.582216,-1.756574,-0.246299,-1.108261,-2.093439,1.961029,0.107578,-0.421216,0.819329,0.242366,-0.007024,-0.192701,0.279112,-1.878169,-0.960726,-0.56228,-1.128185,-1.541428,-0.796877,-1.240807,0.595925,-1.329831,-1.508028,-0.217678,-0.404957,-1.251157,-1.032072,-1.274535,0.572102,0.440557,-1.397908,0.503319,-0.067277,-1.576587,-0.711534,0.003146,-0.27176,-1.238126,-0.365514,-1.021461,-0.884881,0.509331,-1.139301,-0.357647,0.400704,0.169694,-0.141431,-1.133434,0.613526,-0.917793,1.11037,-2.323049,-1.021722,-0.565841,-1.418195,-0.409139,-1.069044,-0.624241,0.154534,-0.783756,0.678905,-0.706209,0.04548,-0.690069,-1.315419,-0.734683,-0.583593,0.865318,-0.601069,-1.065463,-0.906671,-0.337988,-0.204149,-1.410856,-1.310834,-1.260699,-1.517449,-0.17975,0.292768,-1.616563,-0.272526,-0.787452,0.434587,-1.371554,-1.211964,0.209135,-1.515398,1.103032,-1.20544,0.231963,-2.274438,-2.017702,0.024025,0.31294,-0.943621,0.569824,-0.759799,-0.941036,-0.847362,-1.628203,-1.913548,1.190499,-0.019021,-0.001837,0.052297,-0.2586,-0.769888,-1.730725,-1.433875,-0.587461,-1.073583,Cancer
-0.233278,-0.75361,0.563273,0.629203,0.984216,-0.398914,1.464019,0.426514,-0.143786,0.24605,0.654802,1.284013,-0.671505,0.084435,2.501628,0.718492,2.205485,0.881054,0.038081,0.191114,-0.158842,-0.227998,1.434908,0.263832,0.559752,-0.041871,-0.677992,-1.737467,-1.042744,1.100096,0.329161,0.909812,0.735631,1.072117,-0.219187,0.350252,0.489158,0.750663,0.0119,-1.904503,-0.205088,1.227569,-0.211457,1.210357,1.129846,2.105385,1.114315,1.748773,1.764474,1.179518,-1.216475,1.474077,1.139044,1.424005,0.595925,-0.310158,-1.344415,1.377744,1.6543,-1.170417,0.061454,-0.125106,0.186881,0.167134,-0.396066,0.280431,1.894802,-0.085045,-2.649256,1.808014,-1.468232,0.548564,0.097443,1.35083,-0.098292,0.509331,0.538723,-1.351321,-0.984649,1.799392,1.057372,0.304399,0.026787,0.653838,-0.147784,0.438009,1.201746,-0.608841,0.706924,1.020913,0.306349,1.293997,-0.660498,1.546764,-0.27561,0.296681,0.24617,0.087063,0.4995,0.683763,-0.69077,1.004163,-0.134246,0.815353,1.50618,0.110577,0.953457,1.41784,1.104601,-0.12557,1.076225,0.140116,1.269658,-0.258729,-0.122486,0.79768,-0.88189,0.28211,1.183278,-0.147178,-1.472684,-1.008093,1.018117,0.743973,0.540043,1.488427,1.482229,1.575307,2.207733,0.569824,1.06138,0.717151,-0.487028,-0.31054,0.011948,-0.137631,-0.768211,0.289442,0.224213,-0.201163,1.672184,0.391905,1.169468,-0.818335,1.460926,Cancer
